Dates,XAU Curncy,XAG Curncy,XPD Curncy,XPT Curncy,USSA1 Curncy,USYC2Y10 Index,CHF Curncy,CNY Curncy,GBP Curncy,EUR Curncy,AUD Curncy,INDU Index,VIX Index
25/11/2015,1071.12,14.1973,554.8,844.3,0.6702,129.591,1.0218,6.3892,1.5129,1.0624,0.7252,17813.39,15.19
26/11/2015,1072.33,14.2817,556.6,852.53,0.6715,129.591,1.0237,6.3895,1.5102,1.061,0.7225,17813.39,15.19
27/11/2015,1057.45,14.0928,551.13,835.75,0.674,129.765,1.0302,6.3945,1.5036,1.0593,0.7193,17798.49,15.12
30/11/2015,1064.77,14.0848,544.43,831.3,0.681,127.167,1.029,6.3984,1.5056,1.0565,0.7227,17719.92,16.13
1/12/2015,1069.29,14.192,540.98,838.85,0.67,123.245,1.0259,6.3988,1.5082,1.0633,0.7323,17888.35,14.67
2/12/2015,1053.7,14.0052,526.85,831.45,0.6925,124.125,1.0183,6.3987,1.4951,1.0615,0.7309,17729.68,15.91
3/12/2015,1062.11,14.1074,538.6,846.85,0.711,135.908,0.9933,6.398,1.5144,1.094,0.7341,17477.67,18.11
4/12/2015,1086.44,14.5505,567.25,879.45,0.718,132.829,0.9964,6.4026,1.5112,1.0881,0.7339,17847.63,14.81
7/12/2015,1071.34,14.249,553.7,855.28,0.729,129.787,1.0001,6.4082,1.5055,1.0837,0.7267,17730.51,15.84
8/12/2015,1074.96,14.1687,548.65,848.03,0.742,128.523,0.9924,6.4177,1.5008,1.0892,0.7215,17568,17.6
9/12/2015,1072.78,14.1654,551.05,857.45,0.726,128.94,0.9832,6.4281,1.5181,1.1025,0.7229,17492.3,19.61
10/12/2015,1071.58,14.121,541.53,854.8,0.747,128.333,0.9877,6.4386,1.516,1.0941,0.7281,17574.75,19.34
11/12/2015,1074.77,13.921,542.73,840.3,0.7088,124.804,0.9826,6.4552,1.5213,1.0986,0.7189,17265.21,24.39
14/12/2015,1059.86,13.6759,547.5,848.35,0.727,127.41,0.9853,6.4591,1.5142,1.0992,0.7242,17368.5,22.73
15/12/2015,1061.22,13.7813,567.25,855.4,0.7405,129.791,0.9914,6.4623,1.5039,1.0931,0.7192,17524.91,20.95
16/12/2015,1072.32,14.1767,571.15,873.9,0.764,128.942,0.9901,6.4725,1.5004,1.0912,0.7233,17749.09,17.86
17/12/2015,1051.1,13.7137,556.47,843.78,0.7813,123.497,0.9962,6.4837,1.4901,1.0826,0.7129,17495.84,18.94
18/12/2015,1066.25,14.1005,558.38,859.3,0.7958,124.768,0.9922,6.4811,1.4895,1.0868,0.7176,17128.55,20.7
21/12/2015,1078.4,14.2498,551.75,872.75,0.8043,124.338,0.9924,6.4807,1.4885,1.0915,0.719,17251.62,18.7
22/12/2015,1072.43,14.2635,555.5,871.33,0.8113,126.081,0.9871,6.4785,1.4828,1.0957,0.7236,17417.27,16.6
23/12/2015,1070.5,14.3162,553,868.7,0.817,126.813,0.9907,6.4776,1.4871,1.0912,0.7234,17602.61,15.57
24/12/2015,1076.1,14.3822,558.9,882.53,0.8263,123.865,0.9873,6.4763,1.491,1.0963,0.7263,17552.17,15.74
25/12/2015,1076.1,14.3744,558.85,882.1,0.82,123.865,0.9882,6.4759,1.4913,1.096,0.728,17552.17,15.74
28/12/2015,1069.08,13.941,550.9,880.35,0.8333,121.96,0.9882,6.4872,1.488,1.0968,0.7249,17528.27,16.91
29/12/2015,1069.11,13.9583,558.25,888,0.8563,120.995,0.9932,6.4857,1.4817,1.092,0.7296,17720.98,16.08
30/12/2015,1061.44,13.8937,544.1,871.25,0.8623,121.908,0.9888,6.4899,1.4816,1.0933,0.7287,17603.87,17.29
31/12/2015,1061.1,13.8482,562.98,891.55,0.857,121.769,1.0021,6.4937,1.4736,1.0862,0.7286,17425.03,18.21
1/1/2016,1061.1,13.815,562.35,891.1,0.858,121.769,1.0014,6.4937,1.4746,1.0856,0.7303,17425.03,18.21
4/1/2016,1074.61,13.8735,540.5,883.55,0.8435,120.293,1.0021,6.5335,1.4716,1.0831,0.7191,17148.94,20.7
5/1/2016,1077.68,13.9865,535.85,888.3,0.8338,121.773,1.0087,6.5159,1.4675,1.0748,0.7161,17158.66,19.34
6/1/2016,1093.67,14.012,509,876.85,0.8063,119.021,1.0075,6.5559,1.463,1.0781,0.7072,16906.51,20.59
7/1/2016,1108.97,14.308,494.6,877.75,0.7848,119.353,0.9933,6.5929,1.4618,1.0932,0.7012,16514.1,24.99
8/1/2016,1104.15,13.9375,494.88,879.05,0.786,118.006,0.9948,6.5948,1.4517,1.0922,0.6953,16346.45,27.01
11/1/2016,1094.2,13.8639,479.25,844.55,0.787,123.973,1.0015,6.5711,1.4543,1.0859,0.6995,16398.57,24.3
12/1/2016,1086.56,13.781,470.6,836.38,0.7813,117.568,1.0022,6.5729,1.4448,1.0858,0.6986,16516.22,22.47
13/1/2016,1093.59,14.1617,485.9,848.45,0.7788,118.132,1.0061,6.5754,1.4407,1.0877,0.6955,16151.41,25.22
14/1/2016,1078.38,13.8415,493.4,835.75,0.7595,119.227,1.0051,6.59,1.4413,1.0865,0.6985,16379.05,23.95
15/1/2016,1088.88,13.928,494.75,829.35,0.7295,118.07,1.0012,6.5849,1.4258,1.0916,0.6864,15988.08,27.02
18/1/2016,1089.68,13.949,494.85,820.6,0.73,118.07,1.0053,6.5788,1.4243,1.0892,0.6866,15988.08,27.02
19/1/2016,1087.41,14.0268,494.83,827.18,0.752,118.155,1.0035,6.5786,1.4158,1.0908,0.6909,16016.02,26.05
20/1/2016,1100.92,14.153,496.05,820.9,0.724,115.716,1.0043,6.5784,1.4192,1.089,0.6908,15766.74,27.59
21/1/2016,1101.2,14.0928,499.95,818.45,0.7225,119.391,1.0075,6.58,1.4221,1.0874,0.6999,15882.68,26.69
22/1/2016,1097.95,14.0272,497.17,832.5,0.739,117.87,1.0161,6.5788,1.4265,1.0796,0.7002,16093.51,22.34
25/1/2016,1107.9,14.2372,489.2,858.8,0.737,114.045,1.0128,6.5793,1.4249,1.0849,0.6955,15885.22,24.15
26/1/2016,1119.91,14.5045,493.55,874.5,0.725,114.998,1.0168,6.5826,1.435,1.087,0.7005,16167.23,22.5
27/1/2016,1124.97,14.4823,499.95,881.95,0.7235,116.238,1.0151,6.578,1.4234,1.0893,0.7027,15944.46,23.11
28/1/2016,1115.33,14.2441,491.85,865.3,0.712,115.725,1.0138,6.5753,1.4362,1.094,0.7084,16069.64,22.42
29/1/2016,1118.21,14.26,499.45,871.45,0.6835,114.325,1.0231,6.576,1.4244,1.0831,0.7084,16466.3,20.2
1/2/2016,1128.41,14.349,504.55,870.25,0.6973,114.713,1.0198,6.5784,1.4433,1.0888,0.7114,16449.18,19.98
2/2/2016,1129.01,14.305,491.9,855.9,0.664,112.055,1.0186,6.5798,1.441,1.0919,0.7039,16153.54,21.98
3/2/2016,1142.63,14.6845,510.3,879.6,0.6678,115.985,1.0043,6.577,1.4603,1.1105,0.7169,16336.66,21.65
4/2/2016,1155.59,14.8575,513.9,908.7,0.6723,113.708,0.9933,6.5696,1.4589,1.1209,0.7201,16416.58,21.84
5/2/2016,1173.4,15.0107,501.85,911.6,0.701,110.963,0.991,6.5743,1.4503,1.1158,0.7067,16204.97,23.38
8/2/2016,1189.23,15.312,515.45,924.95,0.6845,107.804,0.987,6.5743,1.4433,1.1193,0.7087,16027.05,26
9/2/2016,1189.13,15.2454,516.68,933.3,0.6805,103.193,0.9728,6.5743,1.4472,1.1293,0.707,16014.38,26.54
10/2/2016,1197.12,15.2725,522.8,934.75,0.6705,97.815,0.9737,6.5743,1.4522,1.1292,0.7095,15914.74,26.29
11/2/2016,1246.7,15.7555,523.85,960.2,0.653,100.516,0.9725,6.5743,1.4477,1.1323,0.7109,15660.18,28.14
12/2/2016,1237.97,15.7497,523.63,955.35,0.676,103.212,0.9771,6.5743,1.4503,1.1256,0.7112,15973.84,25.4
15/2/2016,1209.3,15.3363,513.7,937.1,0.678,103.04,0.9871,6.4962,1.4435,1.1156,0.7139,15973.84,25.4
16/2/2016,1200.44,15.2275,508.55,930.45,0.6755,105.057,0.9887,6.5169,1.4306,1.1144,0.7111,16196.41,24.11
17/2/2016,1208.5,15.2817,514.03,942.55,0.6905,107.312,0.9925,6.5285,1.4294,1.1128,0.7185,16453.83,22.31
18/2/2016,1230.87,15.3975,503.35,944.75,0.6785,104.224,0.993,6.5182,1.4337,1.1107,0.7157,16413.43,21.64
19/2/2016,1226.8,15.35,499.55,939.4,0.7055,99.897,0.9904,6.5223,1.4406,1.113,0.7148,16391.99,20.53
22/2/2016,1208.63,15.1838,497.07,928.08,0.7095,99.776,0.9997,6.5218,1.415,1.103,0.7227,16620.66,19.38
23/2/2016,1226.85,15.292,501.15,944.5,0.7025,98.481,0.9913,6.5272,1.4022,1.102,0.7202,16431.78,20.98
24/2/2016,1228.75,15.2367,488.35,937.84,0.716,99.057,0.9888,6.5317,1.3927,1.1013,0.7196,16484.99,20.72
25/2/2016,1232.91,15.1439,486.9,926.55,0.7028,98.534,0.9904,6.5335,1.3962,1.1018,0.7236,16697.29,19.11
26/2/2016,1223.46,14.6983,484.95,914.25,0.742,96.5,0.9968,6.5404,1.3871,1.0934,0.7126,16639.97,19.81
29/2/2016,1238.67,14.91,494.53,933.85,0.7325,95.71,0.9984,6.552,1.3917,1.0873,0.7141,16516.5,20.55
1/3/2016,1232.15,14.824,515.78,938.55,0.755,98.385,0.9974,6.5521,1.3952,1.0868,0.7175,16865.08,17.7
2/3/2016,1239.98,14.945,517.55,934.7,0.7585,99.55,0.9968,6.551,1.4078,1.0868,0.7295,16899.32,17.09
3/3/2016,1264.25,15.225,539.6,949.05,0.752,98.447,0.9922,6.5347,1.4178,1.0957,0.7352,16943.9,16.7
4/3/2016,1258.95,15.5063,555.25,978.8,0.763,100.847,0.9927,6.508,1.4229,1.1005,0.7439,17006.77,16.86
7/3/2016,1267.33,15.6408,578.45,999.5,0.7875,99.597,0.9955,6.5168,1.4265,1.1014,0.7469,17073.95,17.35
8/3/2016,1261.44,15.35,558.38,983.18,0.7735,95.882,0.9957,6.5047,1.4215,1.1011,0.7439,16964.1,18.67
9/3/2016,1253.23,15.295,566.4,979.4,0.79,98.188,0.9973,6.513,1.4217,1.0999,0.7486,17000.36,18.34
10/3/2016,1272.25,15.6,571.7,979.3,0.8023,100.186,0.985,6.5085,1.4281,1.1177,0.7454,16995.13,18.05
11/3/2016,1249.45,15.4907,574.7,961.75,0.8215,102.263,0.9824,6.4945,1.4382,1.1156,0.7565,17213.31,16.5
14/3/2016,1235.27,15.3492,569.05,958.78,0.824,99.939,0.9872,6.5,1.4302,1.1103,0.7515,17229.13,16.92
15/3/2016,1232.38,15.28,567.97,957.6,0.839,100.172,0.9872,6.5145,1.4151,1.1109,0.7457,17251.53,16.84
16/3/2016,1262.57,15.6187,582.15,977.15,0.7655,104.903,0.9769,6.522,1.4259,1.1224,0.7553,17325.76,14.99
17/3/2016,1257.97,15.9096,592.85,984,0.773,102.852,0.9676,6.4773,1.4482,1.1318,0.7649,17481.49,14.44
18/3/2016,1255.4,15.8021,589.83,972.53,0.768,103.384,0.9695,6.4716,1.4476,1.127,0.7608,17602.3,14.02
21/3/2016,1243.75,15.84,602,982.48,0.7925,103.94,0.9699,6.4845,1.4369,1.1241,0.7578,17623.87,13.79
22/3/2016,1248.32,15.88,604.6,995.35,0.809,104.976,0.9727,6.4902,1.4208,1.1217,0.7622,17582.57,14.17
23/3/2016,1220.11,15.25,581.58,959.38,0.7985,102.26,0.9752,6.5066,1.4117,1.1181,0.7532,17502.59,14.94
24/3/2016,1216.82,15.1882,573.8,948.15,0.8091,102.699,0.9757,6.5147,1.4153,1.1174,0.7528,17515.73,14.74
25/3/2016,1217.05,15.1817,575.5,947.88,0.809,102.699,0.9776,6.516,1.4132,1.1167,0.7507,17515.73,14.74
28/3/2016,1221.71,15.2388,568.25,945.75,0.804,101.689,0.9738,6.5075,1.4254,1.1196,0.7545,17535.39,15.24
29/3/2016,1242.2,15.3625,577.45,969.25,0.759,101.529,0.9668,6.5078,1.4384,1.1291,0.7627,17633.11,13.82
30/3/2016,1225.02,15.2213,564,962.48,0.7347,106.218,0.965,6.4683,1.4378,1.1338,0.7671,17716.66,13.56
31/3/2016,1232.75,15.4375,564.08,975.7,0.7305,104.364,0.9618,6.4536,1.436,1.138,0.7657,17685.09,13.95
1/4/2016,1222.6,15.0525,566.33,957.05,0.7485,104.612,0.958,6.4818,1.4227,1.1391,0.7677,17792.75,13.1
4/4/2016,1215.43,14.9207,550.55,941.75,0.7405,102.179,0.9589,6.4818,1.4264,1.1391,0.7605,17737,14.12
5/4/2016,1231.35,15.1425,546.55,952.05,0.7275,99.608,0.9561,6.4771,1.4161,1.1384,0.7543,17603.32,15.42
6/4/2016,1222.47,15.071,541.65,945.43,0.7365,101.748,0.9558,6.4809,1.4123,1.1399,0.7599,17716.05,14.09
7/4/2016,1240.45,15.2237,535.85,957.7,0.7175,99.71,0.9558,6.4625,1.4056,1.1378,0.7505,17541.96,16.16
8/4/2016,1240.69,15.3652,542.28,967.7,0.735,101.772,0.9536,6.4636,1.4128,1.1399,0.7556,17576.96,15.36
11/4/2016,1257.88,15.9265,546.75,989.85,0.7343,102.269,0.9542,6.4592,1.4239,1.1408,0.7595,17556.41,16.26
12/4/2016,1255.63,16.192,546.65,1000.25,0.746,103.355,0.9552,6.4645,1.4275,1.1386,0.7684,17721.25,14.85
13/4/2016,1242.47,16.2151,545.08,999,0.7442,101.35,0.9668,6.4784,1.4204,1.1274,0.7653,17908.28,13.84
14/4/2016,1227.89,16.165,562.25,990.3,0.754,102.164,0.9669,6.4826,1.4155,1.1268,0.7695,17926.43,13.72
15/4/2016,1233.99,16.236,568.5,983.85,0.7422,101.42,0.9679,6.4755,1.4202,1.1284,0.7725,17897.46,13.62
18/4/2016,1232.49,16.2245,565.58,977.9,0.745,102.56,0.9643,6.4752,1.4278,1.1313,0.775,18004.16,13.35
19/4/2016,1250.19,16.935,583.8,1013.5,0.761,102.367,0.9619,6.46,1.4398,1.1358,0.7813,18053.6,13.24
20/4/2016,1244.25,16.9625,594.55,1017,0.7848,104.725,0.9722,6.4684,1.4332,1.1297,0.7794,18096.27,13.28
21/4/2016,1248.05,16.9958,605.29,1025.3,0.789,105.114,0.9752,6.4823,1.4323,1.1288,0.7738,17982.52,13.95
22/4/2016,1233.03,16.9706,603,1008.9,0.795,106.596,0.9786,6.4995,1.4403,1.1222,0.7708,18003.75,13.22
25/4/2016,1237.97,17.0017,603.9,1015.95,0.8005,107.873,0.975,6.4928,1.4482,1.1268,0.7715,17977.24,14.08
26/4/2016,1243.4,17.163,604.58,1013.45,0.8005,106.228,0.9735,6.4935,1.4582,1.1297,0.7749,17990.32,13.96
27/4/2016,1245.83,17.238,610.82,1026.24,0.7825,102.953,0.9711,6.498,1.4543,1.1322,0.7591,18041.55,13.77
28/4/2016,1266.26,17.5545,623.07,1050.3,0.772,103.671,0.9667,6.4759,1.4609,1.1352,0.7625,17830.76,15.22
29/4/2016,1293.53,17.847,622.79,1076.4,0.7728,104.768,0.9599,6.478,1.4612,1.1451,0.7603,17773.64,15.7
2/5/2016,1291.55,17.5495,620.62,1079.8,0.777,107.679,0.9544,6.478,1.4673,1.1534,0.7667,17891.16,14.68
3/5/2016,1286.5,17.4272,606.85,1065.85,0.758,103.836,0.9545,6.4945,1.4535,1.1496,0.7485,17750.91,15.6
4/5/2016,1279.68,17.376,599.3,1056.24,0.7495,103.312,0.9576,6.5101,1.4496,1.1487,0.7457,17651.26,16.05
5/5/2016,1277.74,17.344,598.25,1062.3,0.7408,102.315,0.9677,6.5102,1.4485,1.1405,0.7465,17660.71,15.91
6/5/2016,1288.99,17.4725,608.15,1079.9,0.7483,104.108,0.9725,6.496,1.4427,1.1404,0.7366,17740.63,14.72
9/5/2016,1263.88,17.0305,584.1,1044.85,0.729,104.069,0.9712,6.5169,1.4407,1.1383,0.7316,17705.91,14.57
10/5/2016,1265.84,17.1162,595.9,1053.45,0.7388,103.534,0.976,6.5208,1.4442,1.1372,0.7363,17928.35,13.63
11/5/2016,1277.21,17.4113,608.5,1066.4,0.7413,100.478,0.971,6.4985,1.4448,1.1426,0.7375,17711.12,14.69
12/5/2016,1263.68,16.977,594.85,1047.65,0.7535,99.358,0.9705,6.5167,1.4451,1.1377,0.7325,17720.5,14.41
13/5/2016,1273.45,17.111,593.03,1051.65,0.7485,95.01,0.9755,6.532,1.4365,1.1309,0.7271,17535.32,15.04
16/5/2016,1274.16,17.1418,591.2,1050.38,0.7685,96.299,0.9776,6.5205,1.4402,1.1321,0.7289,17710.71,14.68
17/5/2016,1278.95,17.247,585.67,1054.3,0.7955,93.742,0.9805,6.5204,1.4463,1.1313,0.7325,17529.98,15.57
18/5/2016,1258.5,16.9035,574.45,1028.45,0.8378,95.795,0.9877,6.5386,1.4599,1.1216,0.7229,17526.62,15.95
19/5/2016,1254.75,16.486,559.38,1014.7,0.8488,96.275,0.9907,6.5495,1.4611,1.1203,0.7228,17435.4,16.33
20/5/2016,1251.98,16.5295,560.95,1022.7,0.851,95.802,0.9903,6.549,1.4502,1.1224,0.7222,17500.94,15.2
23/5/2016,1249.13,16.3845,551.5,1011.55,0.8605,93.397,0.9895,6.5557,1.4484,1.122,0.7224,17492.93,15.82
24/5/2016,1227.21,16.2215,533.03,999.15,0.8725,94.941,0.9934,6.5571,1.4636,1.1141,0.7183,17706.05,14.42
25/5/2016,1224.41,16.3175,534.35,992.75,0.8633,94.403,0.9913,6.558,1.4697,1.1155,0.7198,17851.51,13.9
26/5/2016,1219.8,16.325,543.58,993.49,0.8415,95.885,0.9893,6.5585,1.467,1.1194,0.7226,17828.29,13.43
27/5/2016,1212.38,16.2276,538.47,976.35,0.882,93.849,0.9947,6.5655,1.4623,1.1115,0.7182,17873.22,13.12
30/5/2016,1204.95,15.9933,542.08,969.27,0.886,93.849,0.9922,6.5833,1.464,1.1138,0.7183,17873.22,13.12
31/5/2016,1215.32,15.9956,547.07,979.4,0.86,96.491,0.9939,6.5854,1.4483,1.1132,0.7234,17787.2,14.19
1/6/2016,1212.98,15.9595,545.28,970.87,0.8705,93.27,0.9881,6.58,1.4416,1.1188,0.7257,17789.67,14.2
2/6/2016,1211,15.991,533.93,958.55,0.8685,90.98,0.9904,6.5845,1.4423,1.1151,0.7229,17838.56,13.63
3/6/2016,1244.2,16.413,554.5,987.03,0.794,92.485,0.9759,6.5492,1.4518,1.1367,0.7367,17807.06,13.47
6/6/2016,1245.34,16.4772,557.92,996.05,0.8025,94.135,0.9706,6.5637,1.4442,1.1355,0.7366,17920.33,13.65
7/6/2016,1243.81,16.392,554.82,999.45,0.7893,93.046,0.9653,6.5715,1.4545,1.1358,0.7459,17938.28,14.05
8/6/2016,1262.8,17.0405,562.13,1010.35,0.7885,92.306,0.9593,6.5624,1.4504,1.1395,0.7471,18005.05,14.08
9/6/2016,1269.8,17.2775,560.17,1003.1,0.781,91.569,0.9646,6.5624,1.4458,1.1316,0.7431,17985.19,14.64
10/6/2016,1274.24,17.3315,545,991.65,0.7595,90.785,0.9649,6.5624,1.4257,1.1251,0.7373,17865.34,17.03
13/6/2016,1283.86,17.45,543.22,990.84,0.7505,89.127,0.9644,6.5857,1.427,1.1292,0.7387,17732.48,20.97
14/6/2016,1285.72,17.3942,534.24,975.88,0.7675,88.516,0.9633,6.597,1.4114,1.1207,0.7358,17674.82,20.5
15/6/2016,1291.75,17.5225,533.6,975.99,0.731,89.835,0.9614,6.5818,1.4204,1.126,0.7407,17640.17,20.14
16/6/2016,1278.43,17.193,535.12,970.7,0.7345,88.935,0.965,6.5915,1.4203,1.1225,0.7363,17733.1,19.37
17/6/2016,1298.65,17.5,534.6,969.9,0.7405,91.277,0.96,6.587,1.4358,1.1277,0.7387,17675.16,19.41
20/6/2016,1289.9,17.4977,549.33,985.9,0.7695,93.946,0.9621,6.582,1.4698,1.1314,0.7457,17804.87,18.37
21/6/2016,1268.12,17.2895,552.07,979.4,0.771,93.892,0.9622,6.591,1.4652,1.1242,0.745,17829.73,18.48
22/6/2016,1266.22,17.2653,560.87,975.85,0.757,93.795,0.9585,6.5784,1.4707,1.1296,0.7501,17780.83,21.17
23/6/2016,1256.84,17.291,565.38,965.9,0.7785,96.129,0.958,6.5807,1.4877,1.1385,0.7613,18011.07,17.25
24/6/2016,1315.75,17.745,546.93,985.4,0.656,92.897,0.972,6.6218,1.3679,1.1117,0.7466,17400.75,25.76
27/6/2016,1324.6,17.7415,556.33,979.49,0.6475,84.026,0.9785,6.6474,1.3225,1.1025,0.733,17140.24,23.85
28/6/2016,1311.79,17.7805,569.15,978.6,0.6585,84.925,0.9819,6.6481,1.3344,1.1065,0.7386,17409.72,18.75
29/6/2016,1319.15,18.2968,588.72,1009.05,0.6885,87.477,0.9797,6.6368,1.3429,1.1125,0.7451,17694.68,16.64
30/6/2016,1321.9,18.7148,599.72,1024.4,0.6655,88.409,0.976,6.648,1.3311,1.1106,0.7451,17929.99,15.63
1/7/2016,1341.35,19.7598,605.63,1058.95,0.683,85.253,0.9733,6.6599,1.3267,1.1136,0.7498,17949.37,14.77
4/7/2016,1350.79,20.3246,615.72,1069.55,0.689,85.084,0.9709,6.6653,1.3287,1.1154,0.7538,17949.37,14.77
5/7/2016,1356.45,19.9375,601.92,1071.54,0.675,82.14,0.9768,6.686,1.3022,1.1076,0.7463,17840.62,15.58
6/7/2016,1363.78,20.092,607.37,1086.65,0.6838,78.694,0.9749,6.6886,1.2931,1.11,0.752,17918.62,14.96
7/7/2016,1360.45,19.6875,610.74,1090.15,0.698,79.18,0.9787,6.682,1.2908,1.1063,0.7479,17895.88,14.76
8/7/2016,1366.33,20.2742,618.17,1097.35,0.7095,74.889,0.9833,6.6908,1.2954,1.1051,0.7569,18146.74,13.2
11/7/2016,1355.4,20.28,624.33,1101.6,0.7378,77.326,0.9828,6.696,1.2998,1.1058,0.7532,18226.93,13.54
12/7/2016,1333.1,20.1725,627.92,1092.65,0.7608,81.687,0.989,6.6885,1.3247,1.1061,0.7623,18347.67,13.55
13/7/2016,1342.64,20.3575,644.77,1097.09,0.7475,80.511,0.9853,6.6887,1.3147,1.109,0.7608,18372.12,13.04
14/7/2016,1335.23,20.3135,650.93,1103.15,0.7615,85.834,0.9809,6.6835,1.3343,1.112,0.7632,18506.41,12.82
15/7/2016,1337.45,20.2325,651,1091.9,0.781,87.923,0.9827,6.6935,1.3192,1.1035,0.7578,18516.55,12.67
18/7/2016,1328.85,20.0545,645.15,1096.6,0.7955,88.811,0.9824,6.7045,1.3255,1.1075,0.7591,18533.05,12.44
19/7/2016,1332.01,19.9145,657.1,1092.7,0.8065,85.88,0.9856,6.6963,1.3111,1.1021,0.7504,18559.01,11.97
20/7/2016,1316.06,19.4095,672.3,1087.1,0.829,86.588,0.9873,6.6778,1.3208,1.1015,0.7478,18595.03,11.77
21/7/2016,1331.43,19.788,684.83,1102.75,0.851,87.42,0.9857,6.6755,1.3233,1.1026,0.7495,18517.23,12.74
22/7/2016,1322.73,19.6325,685,1082.09,0.859,85.973,0.9871,6.6795,1.3109,1.0977,0.7462,18570.85,12.02
25/7/2016,1315.6,19.562,686.3,1084.24,0.8795,83.582,0.9859,6.6799,1.314,1.0995,0.747,18493.06,12.87
26/7/2016,1320.26,19.6407,689.08,1094,0.8693,80.318,0.9924,6.672,1.313,1.0986,0.7502,18473.75,13.05
27/7/2016,1340.08,20.365,701.5,1136.5,0.857,77.524,0.9859,6.67,1.3223,1.1058,0.7491,18472.17,12.83
28/7/2016,1335.75,20.1665,698.5,1134.1,0.844,79.389,0.9809,6.6576,1.3164,1.1077,0.7503,18456.35,12.72
29/7/2016,1351.28,20.3363,710.18,1148.58,0.8163,79.38,0.9695,6.635,1.323,1.1174,0.7596,18432.24,11.87
1/8/2016,1353.15,20.445,716.13,1158.55,0.836,83.268,0.9685,6.6439,1.3179,1.1163,0.7536,18404.51,12.44
2/8/2016,1363.57,20.6225,715.99,1166.3,0.8477,87.304,0.9642,6.6272,1.3357,1.1224,0.7609,18313.77,13.37
3/8/2016,1358.18,20.4103,712.65,1163.45,0.8623,87.122,0.9732,6.6342,1.3325,1.1149,0.7588,18355,12.86
4/8/2016,1361.15,20.354,704.84,1158.95,0.856,85.386,0.9741,6.6418,1.3107,1.113,0.7628,18352.05,12.42
5/8/2016,1336,19.7095,696.22,1145.85,0.9005,86.244,0.9807,6.6603,1.3073,1.1086,0.7619,18543.53,11.39
8/8/2016,1335.31,19.7375,692.78,1150.55,0.9175,86.194,0.9824,6.6614,1.304,1.1088,0.7651,18529.29,11.5
9/8/2016,1340.73,19.8577,693.88,1155.55,0.9178,83.302,0.9813,6.6557,1.3003,1.1117,0.7673,18533.05,11.66
10/8/2016,1346.61,20.153,724.15,1176.25,0.8928,81.946,0.975,6.636,1.301,1.1176,0.7703,18495.66,12.05
